timestamp,transaction_id,product_type,details,amount,price,total_value
2024-05-03,HI3ANRKNLRTNN8C0CYL3,ticket,2024_20C_014_130,5,10,50
2024-05-03,NB3S0D4SWJ87N9E6NXMW,ticket,2024_20C_014_130,2,14,28
2024-05-03,QDIK6ROQHQTTGLGV0IF6,ticket,2024_20C_014_130,1,15,15
2024-05-03,68995WPSD9234VHOGA7A,ticket,2024_20C_014_130,4,15,60
2024-05-03,HLOVASHLRTL7WP7F6LI2,ticket,2024_20C_014_130,2,14,28
2024-05-03,KTY5JZFEIUU48IQ271WU,ticket,2024_20C_014_130,2,15,30
2024-05-03,DW6OEF5W82LVNSMV8F5U,ticket,2024_20C_014_130,1,12,12
2024-05-03,QI8RDOXMAUA32206U87W,ticket,2024_20C_014_130,4,8,32
2024-05-03,YT1JNMZM9QK9GU1CZY6C,ticket,2024_20C_014_130,1,13,13
2024-05-03,1QFXCY8ZH0NN0EO7R5PQ,popcorn,,3,5,15
2024-05-03,5FZBO5WBTYQQMNE97ZKZ,ticket,2024_20C_014_130,1,13,13
2024-05-03,GJI5PMS7XZULCDJPKVFW,ticket,2024_20C_014_130,5,12,60
2024-05-03,SW2DUT4K8B87JPX84W3J,ticket,2024_20C_014_130,5,13,65
2024-05-03,S5E7T17VQCRVA04MHVH2,ticket,2024_20C_014_130,5,15,75
2024-05-03,VEHGE4F00RH8QZ6GIW85,ticket,2024_20C_014_130,2,10,20
2024-05-03,O5D0I17CQWFDOKPPSZEW,drinks,,2,8,16
2024-05-03,Z5W6728760I4TS3MW9XL,ticket,2024_20C_014_130,1,14,14
2024-05-03,Z7B72PWM69MAXO55XSJ2,drinks,,2,7,14
2024-05-03,470W3M6POO49Y8EQ0OPW,ticket,2024_20C_014_130,5,11,55
2024-05-03,61WSP99Z9HDGPMUBQFH9,ticket,2024_20C_014_130,2,10,20
2024-05-03,PUHQJCWS7S51B1VY8OVU,ticket,2024_20C_014_130,2,10,20
2024-05-03,MTXTNAWLECIPHBTK94A7,ticket,2024_20C_014_130,3,12,36
2024-05-03,F1BGDP3YR6QU6OQO6B6T,ticket,2024_20C_014_130,3,13,39
2024-05-03,TGU7ZB29ZMPSGA5IHD9C,popcorn,,2,6,12
2024-05-03,7B9AQF883W46ILCNSBVM,ticket,2024_20C_014_130,3,9,27
2024-05-03,Y4HC7K656XPPQ082YYPD,ticket,2024_20C_014_130,5,9,45
2024-05-03,MI6JUMW36JTQ1Z81YVXA,ticket,2024_20C_014_130,3,10,30
2024-05-03,B237LIBX30IKZI0LFBY4,ticket,2024_20C_014_130,3,12,36
2024-05-03,6EUA9RIU69SVXE65OFQ4,ticket,2024_20C_014_130,3,8,24
2024-05-03,498IFH80KLNPQW64MRZW,ticket,2024_20C_014_130,2,14,28
2024-05-03,2EFTVOI4G0SMATDX4PWQ,ticket,2024_20C_014_130,1,14,14
2024-05-03,QP7TGO3P94ENILAZ4GMV,drinks,,3,7,21
2024-05-03,VU0V5IIJ2MPVBK6WN9HS,drinks,,1,10,10
2024-05-03,TTGM8751L1BGXAVRFJ7A,ticket,2024_20C_014_130,1,10,10
2024-05-03,WC9H6HIAB3IINH6SXMW2,ticket,2024_20C_014_130,5,15,75
2024-05-03,PS0JI4KCC0G2W5V35D4S,ticket,2024_20C_014_130,1,13,13
2024-05-03,W2D9QIMDB0K3IEB21B4X,ticket,2024_20C_014_130,3,10,30
2024-05-03,KW5A98KLDWJI42HWTK50,ticket,2024_20C_014_130,4,10,40
2024-05-03,JJAW3U3N8QKR5WQTKW30,ticket,2024_20C_014_130,3,9,27
2024-05-03,B7NOP5BNE905T85X9XKF,ticket,2024_20C_014_130,3,9,27
2024-05-03,N2S4PPKR5XF15ZXWUH06,ticket,2024_20C_014_130,2,14,28
2024-05-03,7C88QZRUUXFC3NTM25RD,ticket,2024_20C_014_130,5,13,65
2024-05-03,GPT24QBQHXWU7X1ECNSC,ticket,2024_20C_014_130,2,10,20
2024-05-03,TEHGQGZQYPESSGSLLGU8,popcorn,,1,9,9
2024-05-03,5HRXSBALOVYXVPRUSSUQ,ticket,2024_20C_014_130,2,11,22
2024-05-03,QCJ14Q3PHQHO0K9M34TU,ticket,2024_20C_014_130,2,9,18
2024-05-03,DIXML6SBK69UA26Z3F55,ticket,2024_20C_014_130,4,15,60
2024-05-03,UJJIFDFMRLLWVI87DONU,ticket,2024_20C_014_130,5,14,70
2024-05-03,3M8I5JPWD2MPYSQCLAYP,ticket,2024_20C_014_130,2,14,28
2024-05-03,E3IWGOA06VQD1THDLX0A,snacks,,2,10,20
2024-05-03,TMYLMNKOVJX20I6L7JYB,ticket,2024_20C_014_130,4,10,40
2024-05-03,KTDG21BXD1OMVZOJB5JW,ticket,2024_20C_014_130,4,10,40
2024-05-03,9F0YOLZUYFVVHGEGR1D4,ticket,2024_20C_014_130,5,15,75
2024-05-03,PXZ5UU4W7C7FAWDD6B5N,ticket,2024_20C_014_130,3,8,24
2024-05-03,NHI9KSC4WEF9IIMOE3DK,ticket,2024_20C_014_130,4,10,40
2024-05-03,IVZNATLYJ0RCZ7KYBLGW,ticket,2024_20C_014_130,1,15,15
2024-05-03,BOYZABDNUVOP4Y8EISRR,ticket,2024_20C_014_130,5,9,45
2024-05-03,18FE4XQ9M5H0X079G1XX,ticket,2024_20C_014_130,4,9,36
2024-05-03,GOH5LSIS70HCWGWVX4Q5,ticket,2024_20C_014_130,5,14,70
2024-05-03,24UP1ZG1GSX4VNW4OK9K,ticket,2024_20C_014_130,2,8,16
2024-05-03,J1PI9K12LOMRGBFYFHKY,ticket,2024_20C_014_130,1,15,15
2024-05-03,YKGNMFN28WVS0H7JQ5KX,ticket,2024_20C_014_130,5,10,50
2024-05-03,J5RP00IFP6NQJF7O84MH,ticket,2024_20C_014_130,2,13,26
2024-05-03,4H2DW4DZ62TI2E4IB9U7,snacks,,2,5,10
2024-05-03,B3FLYQQT4B2D59IGIL7W,ticket,2024_20C_014_130,2,9,18
2024-05-03,1Y1S76BCFVAQHZBJHQXE,ticket,2024_20C_014_130,4,12,48
2024-05-03,Y3S3RQEPQNILZO8TPPCB,ticket,2024_20C_014_130,3,13,39
2024-05-03,LN45F11ACHM715RFGOEW,ticket,2024_20C_014_130,1,14,14
2024-05-03,PO7G18MMMJ0LYJ6283AI,ticket,2024_20C_014_130,2,9,18
2024-05-03,6IW7GOTAOMREMFH08IXS,ticket,2024_20C_014_130,3,8,24
2024-05-03,1TXJ9Y59IHUIHF5SU5IU,ticket,2024_20C_014_130,2,12,24
2024-05-03,O4B2AENV01B9YTHH5ALS,ticket,2024_20C_014_130,1,12,12
2024-05-03,N598QBXQDJEKWIMPAILG,ticket,2024_20C_014_130,5,15,75
2024-05-03,Y7CHQYSCIW5VZR6885A9,ticket,2024_20C_014_130,1,15,15
2024-05-03,5Q63C9J5COCJ1MPMGQ30,ticket,2024_20C_014_130,1,13,13
2024-05-03,Y0ABAL3DKCUUS0D7LX69,ticket,2024_20C_014_130,2,10,20
2024-05-03,19NRS78RI6FKPK2T3IYX,ticket,2024_20C_014_130,4,14,56
2024-05-03,4VIWK1TNAD9WQ82BPQ4M,ticket,2024_20C_014_130,3,15,45
2024-05-03,EORTHN5Z3ZY9LJA7DCDN,ticket,2024_20C_014_130,5,12,60
2024-05-03,WNWEYCV095TEQNSQTFJN,popcorn,,3,9,27
2024-05-03,4Q4QAPG7CFL5QSTUEBP2,ticket,2024_20C_014_130,5,11,55
2024-05-03,JCGVJJMUSUBAAC9CK5JH,ticket,2024_20C_014_130,3,10,30
2024-05-03,C1NQ28BSJ45LAXH120F0,ticket,2024_20C_014_130,3,15,45
2024-05-03,C1VNBVW533WF2V6735BL,ticket,2024_20C_014_130,3,9,27
2024-05-03,4XUEMWYPN8P34PBXAWQL,ticket,2024_20C_014_130,5,15,75
2024-05-03,U3NOJNWHR9CVTC8S1Y7Y,drinks,,2,9,18
2024-05-03,IQIF0GI3PWE3ZIXH9XEO,snacks,,2,9,18
2024-05-03,HXMDYU7CM9KEK02WTGEZ,snacks,,2,8,16
2024-05-03,KFTUVQI8ZUBHT9J5TIJ9,ticket,2024_20C_014_130,5,13,65
2024-05-03,Y79JY7GZ0S9WGKLRY610,ticket,2024_20C_014_130,5,15,75
2024-05-03,T2V8UOPQ3ZI8AHEJ1GP8,ticket,2024_20C_014_130,1,9,9
2024-05-03,V9C2NI1QQLP7ADUB1R6N,ticket,2024_20C_014_130,5,8,40
2024-05-03,SSTQQSI0MN1O60YJWNZO,ticket,2024_20C_014_130,1,12,12
2024-05-03,0RJDHT6FT6UK6YIYIUU3,ticket,2024_20C_014_130,5,15,75
2024-05-03,J5779E0GZYOEXSIHL22D,ticket,2024_20C_014_130,1,15,15
2024-05-03,6UGMYT8BL4XCZVHCKB49,ticket,2024_20C_014_130,5,15,75
2024-05-03,O3GH6LUKQV58AYQKMMFG,ticket,2024_20C_014_130,3,10,30
2024-05-03,H0F8BWCVWJH6RNZB9UK1,ticket,2024_20C_014_130,4,8,32
2024-05-03,BAN70OI6SATTSEDON53K,ticket,2024_20C_014_130,2,13,26
2024-05-03,82RSZTK472KQZDALQ5ZU,snacks,,3,8,24
2024-05-03,3NW5CBASB68DTRC8WVSD,ticket,2024_20C_014_130,2,12,24
2024-05-03,RTN3SRBJQRI2BYZ078RM,ticket,2024_20C_014_130,5,12,60
2024-05-03,SH7QSSKF676XWBYW071L,ticket,2024_20C_014_130,1,13,13
2024-05-03,6I9TEQF2LVV1G8LK725C,ticket,2024_20C_014_130,1,11,11
2024-05-04,2RZV0Y34ZDSWJ2P385IH,ticket,2024_20C_014_130,5,11,55
2024-05-04,3DA0ZGFSFOZGLPCHCFE4,ticket,2024_20C_014_130,1,14,14
2024-05-04,5FTIO71KFZI4SK589SM8,ticket,2024_20C_014_130,5,8,40
2024-05-04,9XX68MHRGFHC9A61SB7H,ticket,2024_20C_014_130,5,10,50
2024-05-04,R4TLU6A5V4EFPZEMJ40C,ticket,2024_20C_014_130,1,10,10
2024-05-04,LP8E7QWAQO4Z0J9JTYRX,ticket,2024_20C_014_130,2,14,28
2024-05-04,X5B05MSNRHI374RZNQWK,ticket,2024_20C_014_130,5,14,70
2024-05-04,ID8GOJIMKPJZBFGFVVHC,popcorn,,3,8,24
2024-05-04,IIA8AXB4LSHUTB6WY2V7,ticket,2024_20C_014_130,3,14,42
2024-05-04,P8QFK3NLDLNJPLP88SOR,ticket,2024_20C_014_130,1,8,8
2024-05-04,21YS6QL6BFJQVSQHL8OA,snacks,,3,10,30
2024-05-04,4UFAD3HHQZZR5RE3BIJW,ticket,2024_20C_014_130,2,12,24
2024-05-04,OFBW6ZTLJA5A8VQ1IJMD,ticket,2024_20C_014_130,1,15,15
2024-05-04,TOFXWRIS1TZ3KG1RG2FO,snacks,,1,10,10
2024-05-04,QCV0DKAMOW7J13S62M6V,ticket,2024_20C_014_130,2,13,26
2024-05-04,F6FG9XJXXO3OEIHNPZRV,ticket,2024_20C_014_130,5,13,65
2024-05-04,X3Q8N3FCN48P9TFXP6AM,ticket,2024_20C_014_130,2,13,26
2024-05-04,VBJ3DG6258UWHWAV6GXR,popcorn,,3,5,15
2024-05-04,297DVKMKTG14NR8NYP72,ticket,2024_20C_014_130,3,11,33
2024-05-04,DU3RV094X5ANAUKEAQ81,drinks,,3,8,24
2024-05-04,FV4MV4HQXVCQXENVIKBD,ticket,2024_20C_014_130,2,15,30
2024-05-04,CMRUUQ749OAOFPIHDWOZ,ticket,2024_20C_014_130,2,8,16
2024-05-04,RQ5IJGWMRFDVT60L22M4,ticket,2024_20C_014_130,2,10,20
2024-05-04,W2CATJRRZ63S3EKGW0WQ,ticket,2024_20C_014_130,3,14,42
2024-05-04,FBEQQ51I5BLXW7DRBU0S,ticket,2024_20C_014_130,5,14,70
2024-05-04,TGKELROQEM9OYJYZTLJT,ticket,2024_20C_014_130,5,15,75
2024-05-04,XAW2XH4ND40XPHOGWCN3,ticket,2024_20C_014_130,2,15,30
2024-05-04,TU1EWK5TH4JA7ZTG55W2,ticket,2024_20C_014_130,1,8,8
2024-05-04,N5R4F0NQEPN9KNO5RBRI,ticket,2024_20C_014_130,1,11,11
2024-05-04,WEK73S46VI6DXIEFBS1Y,snacks,,2,7,14
2024-05-04,ZKNZ0A76OHM3HB0OTDZW,popcorn,,1,7,7
2024-05-04,5YNS79SEGN2PGB1LEKYX,ticket,2024_20C_014_130,2,14,28
2024-05-04,BS1IHFSMPU12US13M99R,ticket,2024_20C_014_130,5,13,65
2024-05-04,USGDU52I6NABSJ4Q919W,ticket,2024_20C_014_130,3,14,42
2024-05-04,EW6KM0ZEHPVH0TGYMB0V,ticket,2024_20C_014_130,2,14,28
2024-05-04,6RGUXYMBMSPOIK79ERF4,snacks,,2,6,12
2024-05-04,98SQ6NN3EWDNRG366Q7V,ticket,2024_20C_014_130,2,8,16
2024-05-04,FMHEIBHF3TSVJ41UUNY8,ticket,2024_20C_014_130,5,8,40
2024-05-04,7G9TUO4LNRWZE348M2AK,ticket,2024_20C_014_130,4,8,32
2024-05-04,QJ6M6FS7GPUSADE2NSLB,snacks,,2,10,20
2024-05-04,AXHBOLLVK52N6J4459E9,ticket,2024_20C_014_130,3,13,39
2024-05-04,WPA1Y1I46YIGKLLDWM88,snacks,,3,9,27
2024-05-04,LQDVPIF6AS2RJE9ENLW8,ticket,2024_20C_014_130,4,9,36
2024-05-04,7PMZC546Z96TM9FCCT5F,ticket,2024_20C_014_130,5,8,40
2024-05-04,WXV78Q6SM7YT2S8M6HMH,ticket,2024_20C_014_130,5,13,65
2024-05-04,6TJDQOULBA6ZJSVSGJD3,ticket,2024_20C_014_130,3,14,42
2024-05-04,II4DRI4D6AI31YDTQUFM,ticket,2024_20C_014_130,1,10,10
2024-05-04,GZVNGYGJ1VKRXKRJQT3H,ticket,2024_20C_014_130,2,11,22
2024-05-04,QWJMNOZT3RX4CN8PJVLZ,popcorn,,2,8,16
2024-05-04,B0ZSYFF4KRX5S60WYTCE,drinks,,3,8,24
2024-05-04,2TMT69AFVT1V94K2WTNK,drinks,,3,5,15
2024-05-04,RTYWFNJ7QVVW6BD46QI7,ticket,2024_20C_014_130,1,13,13
2024-05-04,VITFLUOUP3YD5CXXWJQ9,ticket,2024_20C_014_130,5,13,65
2024-05-04,EFZEXIPA82D6GSIRGX2Y,ticket,2024_20C_014_130,5,14,70
2024-05-04,G3NN47HHE4822L7EPZZN,snacks,,1,9,9
2024-05-04,GVBALRGHCLCXPCLGBAEG,snacks,,3,7,21
2024-05-04,QP2KP8UQMDQ3H2KMO0QX,ticket,2024_20C_014_130,3,12,36
2024-05-04,2PI8QGJSRUQ48TMPAZNU,ticket,2024_20C_014_130,3,10,30
2024-05-04,58WB77CXPV2SAW1FUZTT,ticket,2024_20C_014_130,1,11,11
2024-05-04,ZB6EFY9U9RX9YHYFN9VA,snacks,,3,7,21
2024-05-04,NHWJYJWR7NI0P5AIHML8,ticket,2024_20C_014_130,1,13,13
2024-05-04,J9NX8COHT7K11X8ORP3G,ticket,2024_20C_014_130,5,8,40
2024-05-04,FDXAAIY3JH919B9Y1O8I,ticket,2024_20C_014_130,3,8,24
2024-05-04,EDK14WIAENG8PMLXH8NY,ticket,2024_20C_014_130,2,10,20
2024-05-04,YYACOEBCSSD184WDBZQR,popcorn,,2,6,12
2024-05-04,DI400LC6R0SZMEAMTUFW,ticket,2024_20C_014_130,3,8,24
2024-05-04,4S7MNFURFQU2HKYWBEJ7,ticket,2024_20C_014_130,4,9,36
2024-05-04,Q523WWWC5TURSDFD04IF,snacks,,3,7,21
2024-05-04,2P726SWO7KEDMKJWGUO3,ticket,2024_20C_014_130,1,14,14
2024-05-04,CASBT6X35K18KL7DT5C1,drinks,,2,9,18
2024-05-04,3L2R5GVDNRWR4HT88R52,ticket,2024_20C_014_130,4,15,60
2024-05-04,3TESTS6Z5G3328OK7RU2,ticket,2024_20C_014_130,2,10,20
2024-05-04,G7O2HEOPG8CYDWXEMDLO,ticket,2024_20C_014_130,1,9,9
2024-05-04,PFU65IDK6GPOX0LL8CDJ,ticket,2024_20C_014_130,1,14,14
2024-05-04,4SM0RXW7XNSD97E7XMMB,ticket,2024_20C_014_130,5,15,75
2024-05-04,ZRXASA4J6734M1AQQHKW,ticket,2024_20C_014_130,4,9,36
2024-05-04,BRPDH8UX11AWJ4W6F53A,ticket,2024_20C_014_130,3,9,27
2024-05-04,6MT88JBCWKKIC3AUWL5T,ticket,2024_20C_014_130,1,9,9
2024-05-04,5JJX9A30KJOKJU7GIXTN,ticket,2024_20C_014_130,3,13,39
2024-05-04,NIKR7B3JZH49QUPEQICR,popcorn,,1,10,10
2024-05-04,JOOS2J1L67HB29QSJ54Y,ticket,2024_20C_014_130,1,11,11
2024-05-04,77GAYF4CO5NL2T1MU4V9,ticket,2024_20C_014_130,4,15,60
2024-05-04,R4C3V4S37HDPPME1RFGC,ticket,2024_20C_014_130,4,15,60
2024-05-04,C6M7XVKVT8J5N044VN01,ticket,2024_20C_014_130,3,13,39
2024-05-04,W1D2KVJP3YQRTHMG8V97,ticket,2024_20C_014_130,2,12,24
2024-05-04,8789IOLPOCSIJZBJ6TJN,ticket,2024_20C_014_130,2,11,22
2024-05-04,52LUFZA8BFHMTOYTW1IJ,drinks,,1,5,5
2024-05-04,1QADYOHV7NDSLZ7G0KXH,drinks,,2,6,12
2024-05-04,3D8D01AF8KEERDFDL1R4,drinks,,2,6,12
2024-05-04,WTCF4EJMQFCTEJKK938Q,ticket,2024_20C_014_130,1,15,15
2024-05-04,2DSECPM4DJKM82W9P3QA,ticket,2024_20C_014_130,1,10,10
2024-05-04,84NRQVID7U0W5MYUM93P,ticket,2024_20C_014_130,2,9,18
2024-05-04,JEL1VP5YMIK15VXYOTVZ,ticket,2024_20C_014_130,2,15,30
2024-05-04,U6YIZYE6TBVVPPPRDON1,ticket,2024_20C_014_130,3,15,45
2024-05-04,GFXMHOQAN38BLYV21W6M,ticket,2024_20C_014_130,2,15,30
2024-05-04,O2WZUV8QNGTUCI6970LL,ticket,2024_20C_014_130,3,11,33
2024-05-04,706X1ZC891EOX7CHCIW3,ticket,2024_20C_014_130,4,9,36
2024-05-04,ZHOYMCZJVBOEYAFM6PD7,ticket,2024_20C_014_130,1,8,8
2024-05-04,T0TKRZRED3CVOS9Z9YUB,ticket,2024_20C_014_130,5,10,50
2024-05-04,4OS88BPF3IBTCJ7EUUAR,ticket,2024_20C_014_130,2,11,22
2024-05-04,WJS0I04YWE46GARGTQF4,ticket,2024_20C_014_130,4,11,44
2024-05-04,WABJRAYKX9I4FWFD619Y,ticket,2024_20C_014_130,3,13,39
2024-05-04,MX3P057EKBW1XHR6IZGU,ticket,2024_20C_014_130,4,12,48
2024-05-04,EWCE0PI0XDRP5U02UJ7V,ticket,2024_20C_014_130,1,11,11
2024-05-04,5L4XGP2BLWO50Q9CX23K,ticket,2024_20C_014_130,1,13,13
2024-05-04,QEXZ6N4MBTYCD0239THS,popcorn,,2,7,14
2024-05-04,5DRWMC8VBV0CU0KWA14O,ticket,2024_20C_014_130,3,12,36
2024-05-04,NML7RY0H4BQWD6VPY2LV,snacks,,2,9,18
2024-05-04,ZDC3A2PE6O4D33SQ2FOM,ticket,2024_20C_014_130,2,14,28
2024-05-04,BKGZCLO1D3TRPLF7AKWO,ticket,2024_20C_014_130,5,13,65
2024-05-04,CAUNDHIO5LQSTJG6IK28,ticket,2024_20C_014_130,1,11,11
2024-05-04,SOXI5IYY7ZO8HTGACFH8,ticket,2024_20C_014_130,1,12,12
2024-05-04,NWY92DSK17BZZVB6MFP4,ticket,2024_20C_014_130,2,14,28
2024-05-04,YVMCQO29RLM01V9RH1JC,ticket,2024_20C_014_130,3,9,27
2024-05-04,FHESQGW5VHDUFCXTCTL9,ticket,2024_20C_014_130,2,8,16
2024-05-04,3FIIY0AL5E8ORJ3OBELG,ticket,2024_20C_014_130,2,8,16
2024-05-04,3I75XR7PTDAMAFULRYUC,ticket,2024_20C_014_130,1,15,15
2024-05-04,SRD09KOZNAVS40OZ9CAP,ticket,2024_20C_014_130,5,8,40
2024-05-04,GFSQ3G1WUKVJQLS4ECC1,ticket,2024_20C_014_130,3,8,24
2024-05-04,FAVBSAWDL8S9BSYNSNLW,ticket,2024_20C_014_130,3,15,45
2024-05-04,8A65OCF3UO49R7RZZMAI,ticket,2024_20C_014_130,2,14,28
2024-05-04,HF2ZFJ9H5LAZTM6X2VKE,ticket,2024_20C_014_130,3,8,24
2024-05-04,7OOEGC04MY32NZU83VG2,ticket,2024_20C_014_130,1,11,11
2024-05-04,2166477RHIQY5NZU8W8B,ticket,2024_20C_014_130,3,9,27
2024-05-04,68F9FJDY2TNTYDAZ0CHE,ticket,2024_20C_014_130,5,13,65
2024-05-04,6CV2LUAFZEED7LMCH9WN,ticket,2024_20C_014_130,5,14,70
2024-05-04,FO4787IUFZCOOJ57CLAN,ticket,2024_20C_014_130,3,15,45
2024-05-04,EBA7A8OUIIZBED79X3XB,ticket,2024_20C_014_130,1,14,14
2024-05-04,6JIGHBSNBQAAYSLFYAP0,ticket,2024_20C_014_130,4,15,60
2024-05-04,WXB8MVVKACVL4B89S366,ticket,2024_20C_014_130,1,11,11
2024-05-04,C9SPWKVHAVW0SU7YECA3,ticket,2024_20C_014_130,3,13,39
2024-05-04,OCPQGSEJ24L5RFN19Q86,ticket,2024_20C_014_130,4,15,60
2024-05-04,I2S2A3E3A0NSQ3N1QSDV,ticket,2024_20C_014_130,2,12,24
2024-05-04,AXY88TA502WZDY3A3XPT,snacks,,3,5,15
2024-05-04,GEC9RAYGSYCS1GF2ES8M,ticket,2024_20C_014_130,5,8,40
2024-05-04,B9RYN649G9W82FXGY3E2,ticket,2024_20C_014_130,5,14,70
2024-05-04,PNSV8AJ0ZZPYXYM7H749,ticket,2024_20C_014_130,3,10,30
2024-05-04,LTMON1VPIPEWFEMWNL61,ticket,2024_20C_014_130,5,9,45
2024-05-04,9LMJ0S8VZ5R8ZNQ1QKX8,ticket,2024_20C_014_130,3,10,30
2024-05-04,VS09CI67DVIK9XUVXOJU,ticket,2024_20C_014_130,1,15,15
2024-05-04,1SO69I5EDO07LK6G2D3A,ticket,2024_20C_014_130,1,12,12
2024-05-04,OK1OXUZ3K4FEM3WRNVG9,ticket,2024_20C_014_130,4,8,32
2024-05-04,GIBWEY26Y4G10CRK1DLE,ticket,2024_20C_014_130,1,12,12
2024-05-04,32VDVQM4781EK4I2MRMK,ticket,2024_20C_014_130,5,14,70
2024-05-04,Q8V9LNPZ0SDCMU76WNGT,ticket,2024_20C_014_130,2,10,20
2024-05-04,96FH866TLY1R22R3ZZL9,ticket,2024_20C_014_130,1,14,14
2024-05-04,P8I3MG2GY05RY1HMIN6L,snacks,,3,9,27
2024-05-04,2TUWSEOSM5SIT4JSA872,ticket,2024_20C_014_130,4,14,56
2024-05-04,TGAMABJ2Y9VMTJL6VRM9,ticket,2024_20C_014_130,4,14,56
2024-05-04,XJMWL0AQS0761FKWH8FW,ticket,2024_20C_014_130,3,10,30
2024-05-04,ZTURXKQIE8HJZG3LWFIC,ticket,2024_20C_014_130,1,8,8
2024-05-04,HE0SBLZ8IDX7FA6GQJ2G,ticket,2024_20C_014_130,4,15,60
2024-05-04,Z99K181NDA3XALN3S3YP,ticket,2024_20C_014_130,3,13,39
2024-05-04,C63DZI2DKDZD827WA8K9,ticket,2024_20C_014_130,5,8,40
2024-05-04,ZHQ415S936UK4UDKVGE7,ticket,2024_20C_014_130,4,13,52
2024-05-04,BI7Q8RI279FDOIN1QSWH,ticket,2024_20C_014_130,5,15,75
2024-05-04,5NYU51IY63ULBWO2E3TL,ticket,2024_20C_014_130,1,15,15
2024-05-04,RLGV2CSW4POSPREXIGHR,ticket,2024_20C_014_130,5,11,55
2024-05-04,UWA79I1M0TJVSFVTRMN5,ticket,2024_20C_014_130,4,9,36
2024-05-04,OAB7I1S3XCFEMLMR7WIB,ticket,2024_20C_014_130,5,11,55
2024-05-04,HCACTGWCZRMVT3TQ69MF,ticket,2024_20C_014_130,2,8,16
2024-05-04,1UNY891A8N1AIHVRTIZ3,ticket,2024_20C_014_130,1,12,12
2024-05-04,Y4A98QMW8KB47P8YFWJ4,ticket,2024_20C_014_130,5,10,50
2024-05-04,Z8BDPRX3D8B9R0YBX1RD,drinks,,1,5,5
2024-05-04,P7TYQ5JIOXJZ2P71WU7N,ticket,2024_20C_014_130,5,14,70
2024-05-04,CBQ5GPY5WK83WBOU1DHO,ticket,2024_20C_014_130,5,8,40
2024-05-04,GN508WN434E7EQ93GLT4,ticket,2024_20C_014_130,2,11,22
2024-05-04,DW5YUOBA1WQTFP0HJKGF,ticket,2024_20C_014_130,4,14,56
2024-05-04,QFRAIJU9WQNGPZA7GGAU,ticket,2024_20C_014_130,1,10,10
2024-05-04,FCM2JOXB8UDQCGPM0ZV1,ticket,2024_20C_014_130,2,13,26
2024-05-04,DO556E8CV1L8EV6G1B6T,drinks,,1,9,9
2024-05-04,QG8LUII2BSZEOEQUNSRB,snacks,,2,6,12
2024-05-04,JDF9H1S2WFIY6JLTTXE8,ticket,2024_20C_014_130,3,11,33
2024-05-04,9B0IPGV8RA0TQ4QOQCRQ,ticket,2024_20C_014_130,5,8,40
2024-05-04,283VF1E6H25HUDOUYQTX,ticket,2024_20C_014_130,3,10,30
2024-05-04,BVYUQO9FJZ9BPF6H8BEZ,ticket,2024_20C_014_130,1,15,15
2024-05-04,NJ81U0V9ZO3XL3ZL2CP5,ticket,2024_20C_014_130,2,13,26
2024-05-04,F0XVZ90M5QHSX2MY2036,ticket,2024_20C_014_130,4,10,40
2024-05-04,XQ2ZFFQPTWWWE3G6CD7K,ticket,2024_20C_014_130,4,8,32
2024-05-04,JLAMF44SIIUS00YZN5G0,ticket,2024_20C_014_130,5,9,45
2024-05-04,85ADSUI7TB6J613NO9DV,ticket,2024_20C_014_130,5,10,50
2024-05-04,H0EHX3ZLCEMJQUWIIBJR,ticket,2024_20C_014_130,1,15,15
2024-05-04,AHIO8WGJBFY1ILZDW0FJ,ticket,2024_20C_014_130,2,10,20
2024-05-04,TJNS69RAFF9IC2E0SKIT,snacks,,3,5,15
2024-05-04,51XG1E3DU4YE053GJTA1,ticket,2024_20C_014_130,3,9,27
2024-05-04,U9SBJ5X48MEIPLLR7ZQ7,ticket,2024_20C_014_130,2,13,26
2024-05-04,PZS9YYBRM8MSKXZXG7W9,popcorn,,3,5,15
2024-05-04,JWXF3BU9CGSM7UV46R5T,ticket,2024_20C_014_130,5,10,50
2024-05-04,SMAEI0HRTGX6BW8EBWDN,ticket,2024_20C_014_130,2,13,26
2024-05-04,FBBCBLD20EXS3PMIE1JY,ticket,2024_20C_014_130,1,9,9
2024-05-04,37TLA11K2U7BNZ22PH9F,ticket,2024_20C_014_130,3,9,27
2024-05-04,7YXXAW94J3PRSXL70RMA,drinks,,1,7,7
2024-05-04,57MAM1C30U79ANZHMFW5,ticket,2024_20C_014_130,4,15,60
2024-05-04,BHZQSSEA1MRZ35CLZFQN,ticket,2024_20C_014_130,3,10,30
2024-05-04,7HNI03EVHL2WM7F0XDUJ,ticket,2024_20C_014_130,3,15,45
2024-05-04,WIQPOQUT6BTUM3VKPKW6,ticket,2024_20C_014_130,5,9,45
2024-05-04,MJG37XSSXFYOJWJDCLQ8,ticket,2024_20C_014_130,3,15,45
2024-05-04,GDOH6KDLK76G5VDIONJ5,ticket,2024_20C_014_130,2,13,26
2024-05-04,E18WSQ15WY1AP24V2P48,ticket,2024_20C_014_130,4,8,32
2024-05-04,T4INYMIBJ5VYZVP6LH63,ticket,2024_20C_014_130,2,14,28
2024-05-04,A44NZN0GFNWF7IYPFMTU,ticket,2024_20C_014_130,3,8,24
